Area,ISOCode,Year,Age,Sex,Population
Sierra Leone,694,1995,20--24,Male,165.4
Sierra Leone,694,2000,20--24,Male,187.7
Sierra Leone,694,2005,20--24,Male,236.38
Sierra Leone,694,2010,20--24,Male,255.97
Sierra Leone,694,2015,20--24,Male,298.2
Singapore,702,1970,20--24,Male,103.2
Singapore,702,1975,20--24,Male,127.6
Singapore,702,1980,20--24,Male,152.84
Singapore,702,1985,20--24,Male,155.9
Singapore,702,1990,20--24,Male,152.94
Singapore,702,1995,20--24,Male,139.06
Singapore,702,2000,20--24,Male,127.82
Singapore,702,2005,20--24,Male,135.15
Singapore,702,2010,20--24,Male,165.34
Singapore,702,2015,20--24,Male,232.48
Slovakia,703,1970,20--24,Male,183.3
Slovakia,703,1975,20--24,Male,226.1
Slovakia,703,1980,20--24,Male,225.4
Slovakia,703,1985,20--24,Male,208
Slovakia,703,1990,20--24,Male,192.8
Slovakia,703,1995,20--24,Male,217.1
Slovakia,703,2000,20--24,Male,241.83
Slovakia,703,2005,20--24,Male,230.85
Slovakia,703,2010,20--24,Male,218.75
Slovakia,703,2015,20--24,Male,195.03
Viet Nam,704,1970,20--24,Male,1379.8
Viet Nam,704,1975,20--24,Male,2220.7
Viet Nam,704,1980,20--24,Male,2530.7
Viet Nam,704,1985,20--24,Male,2945.4
Viet Nam,704,1990,20--24,Male,3179.1
Viet Nam,704,1995,20--24,Male,3469.3
Viet Nam,704,2000,20--24,Male,3662.5
Viet Nam,704,2005,20--24,Male,4243.4
Viet Nam,704,2010,20--24,Male,4542.11
Viet Nam,704,2015,20--24,Male,4519.75
Slovenia,705,1970,20--24,Male,74.2
Slovenia,705,1975,20--24,Male,76.4
Slovenia,705,1980,20--24,Male,73.2
Slovenia,705,1985,20--24,Male,72.1
Slovenia,705,1990,20--24,Male,72.4
Slovenia,705,1995,20--24,Male,74.8
Slovenia,705,2000,20--24,Male,78.23
Slovenia,705,2005,20--24,Male,72.48
Slovenia,705,2010,20--24,Male,66.06
Slovenia,705,2015,20--24,Male,56.32
Somalia,706,1970,20--24,Male,145.3
Somalia,706,1975,20--24,Male,178.9
Somalia,706,1980,20--24,Male,277.5
Somalia,706,1985,20--24,Male,279.5
Somalia,706,1990,20--24,Male,296.3
Somalia,706,1995,20--24,Male,299.7
Somalia,706,2000,20--24,Male,353
Somalia,706,2005,20--24,Male,339.17
Somalia,706,2010,20--24,Male,398.38
Somalia,706,2015,20--24,Male,422.62
South Africa,710,1970,20--24,Male,955.6
South Africa,710,1975,20--24,Male,1178.3
South Africa,710,1980,20--24,Male,1348
South Africa,710,1985,20--24,Male,1522.3
South Africa,710,1990,20--24,Male,1716.3
South Africa,710,1995,20--24,Male,2003.3
South Africa,710,2000,20--24,Male,2175.4
South Africa,710,2005,20--24,Male,2421.18
South Africa,710,2010,20--24,Male,2552.73
South Africa,710,2015,20--24,Male,2570.47
Zimbabwe,716,1970,20--24,Male,190.4
Zimbabwe,716,1975,20--24,Male,267.1
Zimbabwe,716,1980,20--24,Male,313.8
Zimbabwe,716,1985,20--24,Male,398.7
Zimbabwe,716,1990,20--24,Male,475.6
Zimbabwe,716,1995,20--24,Male,546.8
Zimbabwe,716,2000,20--24,Male,657.5
Zimbabwe,716,2005,20--24,Male,724.32
Zimbabwe,716,2010,20--24,Male,734.66
Zimbabwe,716,2015,20--24,Male,693.74
Spain,724,1970,20--24,Male,1290.18
Spain,724,1975,20--24,Male,1307.2
Spain,724,1980,20--24,Male,1460.26
Spain,724,1985,20--24,Male,1605.3
Spain,724,1990,20--24,Male,1650.06
Spain,724,1995,20--24,Male,1688.2
Spain,724,2000,20--24,Male,1653.26
Spain,724,2005,20--24,Male,1495.7
Spain,724,2010,20--24,Male,1301.14
Spain,724,2015,20--24,Male,1275.09
Sudan,736,1970,20--24,Male,661.9
Sudan,736,1975,20--24,Male,737.3
Sudan,736,1980,20--24,Male,867.9
Sudan,736,1985,20--24,Male,1024
Sudan,736,1990,20--24,Male,1179.9
Sudan,736,1995,20--24,Male,1379.9
Sudan,736,2000,20--24,Male,1582.3
Sudan,736,2005,20--24,Male,1792.3
Sudan,736,2010,20--24,Male,2021.67
Sudan,736,2015,20--24,Male,2307.32
Suriname,740,1970,20--24,Male,13.4
Suriname,740,1975,20--24,Male,13.5
Suriname,740,1980,20--24,Male,18
Suriname,740,1985,20--24,Male,21.6
Suriname,740,1990,20--24,Male,21.7
Suriname,740,1995,20--24,Male,21.6
Suriname,740,2000,20--24,Male,19.5
Suriname,740,2005,20--24,Male,23.23
Suriname,740,2010,20--24,Male,23.14
Suriname,740,2015,20--24,Male,21.7
Swaziland,748,1970,20--24,Male,16.8
Swaziland,748,1975,20--24,Male,18.8
Swaziland,748,1980,20--24,Male,23.2
Swaziland,748,1985,20--24,Male,26.3
Swaziland,748,1990,20--24,Male,33.7
Swaziland,748,1995,20--24,Male,38.1
Swaziland,748,2000,20--24,Male,47.6
Swaziland,748,2005,20--24,Male,56.44
Swaziland,748,2010,20--24,Male,71.57
Swaziland,748,2015,20--24,Male,75.51
Sweden,752,1970,20--24,Male,338.1
Sweden,752,1975,20--24,Male,287.8
Sweden,752,1980,20--24,Male,284.1
Sweden,752,1985,20--24,Male,295.5
Sweden,752,1990,20--24,Male,311.2
Sweden,752,1995,20--24,Male,296.8
Sweden,752,2000,20--24,Male,264.9
Sweden,752,2005,20--24,Male,267.9
Sweden,752,2010,20--24,Male,319.37
Sweden,752,2015,20--24,Male,353.34
Switzerland,756,1970,20--24,Male,255.9
Switzerland,756,1975,20--24,Male,229.1
Switzerland,756,1980,20--24,Male,229.6
Switzerland,756,1985,20--24,Male,258.3
Switzerland,756,1990,20--24,Male,259.2
Switzerland,756,1995,20--24,Male,229.3
Switzerland,756,2000,20--24,Male,207.19
Switzerland,756,2005,20--24,Male,222.26
Switzerland,756,2010,20--24,Male,230.06
Switzerland,756,2015,20--24,Male,254.61
Syrian Arab Republic,760,1970,20--24,Male,248.2
Syrian Arab Republic,760,1975,20--24,Male,322.2
Syrian Arab Republic,760,1980,20--24,Male,385.1
Syrian Arab Republic,760,1985,20--24,Male,476
Syrian Arab Republic,760,1990,20--24,Male,570.7
Syrian Arab Republic,760,1995,20--24,Male,707.4
Syrian Arab Republic,760,2000,20--24,Male,843.1
Syrian Arab Republic,760,2005,20--24,Male,979.07
Syrian Arab Republic,760,2010,20--24,Male,996.49
Syrian Arab Republic,760,2015,20--24,Male,1151.89
Tajikistan,762,1970,20--24,Male,77.8
Tajikistan,762,1975,20--24,Male,135.3
Tajikistan,762,1980,20--24,Male,178.8
Tajikistan,762,1985,20--24,Male,231.7
Tajikistan,762,1990,20--24,Male,231.2
Tajikistan,762,1995,20--24,Male,256.4
Tajikistan,762,2000,20--24,Male,270.1
Tajikistan,762,2005,20--24,Male,307
Tajikistan,762,2010,20--24,Male,386.51
Tajikistan,762,2015,20--24,Male,386.72
Thailand,764,1970,20--24,Male,1542.3
Thailand,764,1975,20--24,Male,1901.8
Thailand,764,1980,20--24,Male,2318.9
Thailand,764,1985,20--24,Male,2644.2
Thailand,764,1990,20--24,Male,2991.1
Thailand,764,1995,20--24,Male,2939.8
Thailand,764,2000,20--24,Male,2664.74
Thailand,764,2005,20--24,Male,2707.91
Thailand,764,2010,20--24,Male,2667.58
Thailand,764,2015,20--24,Male,2724.07
Togo,768,1970,20--24,Male,86.22
Togo,768,1975,20--24,Male,96.69
Togo,768,1980,20--24,Male,108.88
Togo,768,1985,20--24,Male,132.45
Togo,768,1990,20--24,Male,158.37
Togo,768,1995,20--24,Male,185.17
Togo,768,2000,20--24,Male,226.06
Togo,768,2005,20--24,Male,260.63
Togo,768,2010,20--24,Male,293.06
Togo,768,2015,20--24,Male,323.71
Tonga,776,1970,20--24,Male,3.5
Tonga,776,1975,20--24,Male,3.6
Tonga,776,1980,20--24,Male,4.2
Tonga,776,1985,20--24,Male,5
Tonga,776,1990,20--24,Male,5.9
Tonga,776,1995,20--24,Male,4.4
Tonga,776,2000,20--24,Male,4.6
Tonga,776,2005,20--24,Male,4.85
Tonga,776,2010,20--24,Male,4.25
Tonga,776,2015,20--24,Male,4.55
Trinidad and Tobago,780,1970,20--24,Male,41.3
Trinidad and Tobago,780,1975,20--24,Male,47.3
Trinidad and Tobago,780,1980,20--24,Male,56.2
Trinidad and Tobago,780,1985,20--24,Male,64.4
Trinidad and Tobago,780,1990,20--24,Male,53.6
Trinidad and Tobago,780,1995,20--24,Male,55.5
Trinidad and Tobago,780,2000,20--24,Male,59.82
Trinidad and Tobago,780,2005,20--24,Male,72.8
Trinidad and Tobago,780,2010,20--24,Male,67.33
Trinidad and Tobago,780,2015,20--24,Male,51.3
United Arab Emirates,784,1970,20--24,Male,18.4
United Arab Emirates,784,1975,20--24,Male,57.4
United Arab Emirates,784,1980,20--24,Male,92.4
United Arab Emirates,784,1985,20--24,Male,76.6
United Arab Emirates,784,1990,20--24,Male,101.9
United Arab Emirates,784,1995,20--24,Male,139.6
United Arab Emirates,784,2000,20--24,Male,192.8
United Arab Emirates,784,2005,20--24,Male,280.6
United Arab Emirates,784,2010,20--24,Male,497.34
United Arab Emirates,784,2015,20--24,Male,363.02
Tunisia,788,1970,20--24,Male,176.9
Tunisia,788,1975,20--24,Male,242
Tunisia,788,1980,20--24,Male,318.4
Tunisia,788,1985,20--24,Male,362.8
Tunisia,788,1990,20--24,Male,396.8
Tunisia,788,1995,20--24,Male,412.7
Tunisia,788,2000,20--24,Male,471
Tunisia,788,2005,20--24,Male,508
Tunisia,788,2010,20--24,Male,528.47
Tunisia,788,2015,20--24,Male,481.9
Turkey,792,1970,20--24,Male,1466.7
Turkey,792,1975,20--24,Male,1879.1
Turkey,792,1980,20--24,Male,2014.5
Turkey,792,1985,20--24,Male,2395.9
Turkey,792,1990,20--24,Male,2520.7
Turkey,792,1995,20--24,Male,2779.1
Turkey,792,2000,20--24,Male,3115.36
Turkey,792,2005,20--24,Male,3356.07
Turkey,792,2010,20--24,Male,3222.7
Turkey,792,2015,20--24,Male,3298.74
Turkmenistan,795,1970,20--24,Male,72.1
Turkmenistan,795,1975,20--24,Male,108.4
Turkmenistan,795,1980,20--24,Male,145.6
Turkmenistan,795,1985,20--24,Male,166
Turkmenistan,795,1990,20--24,Male,172.3
Turkmenistan,795,1995,20--24,Male,189.73
Turkmenistan,795,2000,20--24,Male,209.66
Turkmenistan,795,2005,20--24,Male,231.06
Turkmenistan,795,2010,20--24,Male,271.89
Turkmenistan,795,2015,20--24,Male,274.79
Uganda,800,1970,20--24,Male,393.1
Uganda,800,1975,20--24,Male,465.9
Uganda,800,1980,20--24,Male,537.6
Uganda,800,1985,20--24,Male,633.1
Uganda,800,1990,20--24,Male,767.7
Uganda,800,1995,20--24,Male,918.9
Uganda,800,2000,20--24,Male,1081.06
Uganda,800,2005,20--24,Male,1285.91
Uganda,800,2010,20--24,Male,1513.47
Uganda,800,2015,20--24,Male,1774.62
Ukraine,804,1970,20--24,Male,1530.8
Ukraine,804,1975,20--24,Male,1906.6
Ukraine,804,1980,20--24,Male,2050
Ukraine,804,1985,20--24,Male,1964.3
Ukraine,804,1990,20--24,Male,1712.7
Ukraine,804,1995,20--24,Male,1805.2
Ukraine,804,2000,20--24,Male,1800.7
Ukraine,804,2005,20--24,Male,1928.04
Ukraine,804,2010,20--24,Male,1829.03
Ukraine,804,2015,20--24,Male,1428.01
The former Yugoslav Republic of Macedonia,807,1970,20--24,Male,74.1
The former Yugoslav Republic of Macedonia,807,1975,20--24,Male,82.8
The former Yugoslav Republic of Macedonia,807,1980,20--24,Male,86.2
The former Yugoslav Republic of Macedonia,807,1985,20--24,Male,80.4
The former Yugoslav Republic of Macedonia,807,1990,20--24,Male,80.4
The former Yugoslav Republic of Macedonia,807,1995,20--24,Male,79.1
The former Yugoslav Republic of Macedonia,807,2000,20--24,Male,83.5
The former Yugoslav Republic of Macedonia,807,2005,20--24,Male,85.6
The former Yugoslav Republic of Macedonia,807,2010,20--24,Male,82.26
The former Yugoslav Republic of Macedonia,807,2015,20--24,Male,79.11
Egypt,818,1970,20--24,Male,1630.7
Egypt,818,1975,20--24,Male,1777.9
Egypt,818,1980,20--24,Male,1999.2
Egypt,818,1985,20--24,Male,2271
Egypt,818,1990,20--24,Male,2496.1
Egypt,818,1995,20--24,Male,2704.3
Egypt,818,2000,20--24,Male,3217.7
Egypt,818,2005,20--24,Male,3802.59
Egypt,818,2010,20--24,Male,4138.37
Egypt,818,2015,20--24,Male,3948.18
United Kingdom of Great Britain and Northern Ireland,826,1970,20--24,Male,2140.7
United Kingdom of Great Britain and Northern Ireland,826,1975,20--24,Male,1972.9
United Kingdom of Great Britain and Northern Ireland,826,1980,20--24,Male,2115.1
United Kingdom of Great Britain and Northern Ireland,826,1985,20--24,Male,2371.5
United Kingdom of Great Britain and Northern Ireland,826,1990,20--24,Male,2280.8
United Kingdom of Great Britain and Northern Ireland,826,1995,20--24,Male,1974.3
United Kingdom of Great Britain and Northern Ireland,826,2000,20--24,Male,1760.4
United Kingdom of Great Britain and Northern Ireland,826,2005,20--24,Male,1995.38
United Kingdom of Great Britain and Northern Ireland,826,2010,20--24,Male,2175.41
United Kingdom of Great Britain and Northern Ireland,826,2015,20--24,Male,2139.47
Channel Islands,830,1970,20--24,Male,4.71
Channel Islands,830,1975,20--24,Male,4.67
Channel Islands,830,1980,20--24,Male,4.73
Channel Islands,830,1985,20--24,Male,5.39
Channel Islands,830,1990,20--24,Male,5.49
Channel Islands,830,1995,20--24,Male,4.53
Channel Islands,830,2000,20--24,Male,4.14
Channel Islands,830,2005,20--24,Male,4.21
Channel Islands,830,2010,20--24,Male,4.6
Channel Islands,830,2015,20--24,Male,4.81
United Republic of Tanzania,834,1970,20--24,Male,587.3
United Republic of Tanzania,834,1975,20--24,Male,673.29
United Republic of Tanzania,834,1980,20--24,Male,800.11
United Republic of Tanzania,834,1985,20--24,Male,944.56
United Republic of Tanzania,834,1990,20--24,Male,1113.79
United Republic of Tanzania,834,1995,20--24,Male,1341.7
United Republic of Tanzania,834,2000,20--24,Male,1585.49
United Republic of Tanzania,834,2005,20--24,Male,1816.72
United Republic of Tanzania,834,2010,20--24,Male,2072.2
United Republic of Tanzania,834,2015,20--24,Male,2304.02
United States of America,840,1970,20--24,Male,8323
United States of America,840,1975,20--24,Male,9926.8
United States of America,840,1980,20--24,Male,10838.2
United States of America,840,1985,20--24,Male,10821.3
United States of America,840,1990,20--24,Male,9871.3
United States of America,840,1995,20--24,Male,9177.6
United States of America,840,2000,20--24,Male,9805.9
United States of America,840,2005,20--24,Male,10865.87
United States of America,840,2010,20--24,Male,11151.53
United States of America,840,2015,20--24,Male,11613.52
United States Virgin Islands,850,1970,20--24,Male,3.12
United States Virgin Islands,850,1975,20--24,Male,2.32
United States Virgin Islands,850,1980,20--24,Male,3.05
United States Virgin Islands,850,1985,20--24,Male,4.09
United States Virgin Islands,850,1990,20--24,Male,3.54
United States Virgin Islands,850,1995,20--24,Male,3.73
United States Virgin Islands,850,2000,20--24,Male,2.78
United States Virgin Islands,850,2005,20--24,Male,3.44
United States Virgin Islands,850,2010,20--24,Male,3.74
United States Virgin Islands,850,2015,20--24,Male,4.03
Burkina Faso,854,1970,20--24,Male,269.1
Burkina Faso,854,1975,20--24,Male,266.5
Burkina Faso,854,1980,20--24,Male,304.7
Burkina Faso,854,1985,20--24,Male,351.9
Burkina Faso,854,1990,20--24,Male,417.3
Burkina Faso,854,1995,20--24,Male,488.1
Burkina Faso,854,2000,20--24,Male,586.5
Burkina Faso,854,2005,20--24,Male,678.03
Burkina Faso,854,2010,20--24,Male,772.78
Burkina Faso,854,2015,20--24,Male,880.56
Uruguay,858,1970,20--24,Male,106.2
Uruguay,858,1975,20--24,Male,103.2
Uruguay,858,1980,20--24,Male,109.4
Uruguay,858,1985,20--24,Male,115.2
Uruguay,858,1990,20--24,Male,114.2
Uruguay,858,1995,20--24,Male,130.1
Uruguay,858,2000,20--24,Male,137.1
Uruguay,858,2005,20--24,Male,121.55
Uruguay,858,2010,20--24,Male,126.77
Uruguay,858,2015,20--24,Male,130.06
Uzbekistan,860,1970,20--24,Male,329.1
Uzbekistan,860,1975,20--24,Male,588.81
Uzbekistan,860,1980,20--24,Male,788.56
Uzbekistan,860,1985,20--24,Male,949.9
Uzbekistan,860,1990,20--24,Male,906.96
Uzbekistan,860,1995,20--24,Male,1038.8
Uzbekistan,860,2000,20--24,Male,1143.43
Uzbekistan,860,2005,20--24,Male,1297.26
Uzbekistan,860,2010,20--24,Male,1519.77
Uzbekistan,860,2015,20--24,Male,1544.34
Venezuela (Bolivarian Republic of),862,1970,20--24,Male,460.9
Venezuela (Bolivarian Republic of),862,1975,20--24,Male,595
Venezuela (Bolivarian Republic of),862,1980,20--24,Male,725.8
Venezuela (Bolivarian Republic of),862,1985,20--24,Male,875.4
Venezuela (Bolivarian Republic of),862,1990,20--24,Male,947.9
Venezuela (Bolivarian Republic of),862,1995,20--24,Male,994
Venezuela (Bolivarian Republic of),862,2000,20--24,Male,1144.42
Venezuela (Bolivarian Republic of),862,2005,20--24,Male,1248.31
Venezuela (Bolivarian Republic of),862,2010,20--24,Male,1360.13
Venezuela (Bolivarian Republic of),862,2015,20--24,Male,1379.1
Samoa,882,1970,20--24,Male,6.3
Samoa,882,1975,20--24,Male,7.9
Samoa,882,1980,20--24,Male,8.8
Samoa,882,1985,20--24,Male,9.5
Samoa,882,1990,20--24,Male,8.7
Samoa,882,1995,20--24,Male,9.4
Samoa,882,2000,20--24,Male,8.04
Samoa,882,2005,20--24,Male,7.47
Samoa,882,2010,20--24,Male,7.61
Samoa,882,2015,20--24,Male,8.17
Yemen,887,1970,20--24,Male,284.5
Yemen,887,1975,20--24,Male,283.85
Yemen,887,1980,20--24,Male,342.15
Yemen,887,1985,20--24,Male,412.84
Yemen,887,1990,20--24,Male,493.17
Yemen,887,1995,20--24,Male,570.43
Yemen,887,2000,20--24,Male,795.38
Yemen,887,2005,20--24,Male,1053.21
Yemen,887,2010,20--24,Male,1246.41
Yemen,887,2015,20--24,Male,1429.77
Zambia,894,1970,20--24,Male,180.6
Zambia,894,1975,20--24,Male,199.6
Zambia,894,1980,20--24,Male,238.5
Zambia,894,1985,20--24,Male,292.6
Zambia,894,1990,20--24,Male,352.4
Zambia,894,1995,20--24,Male,414.8
Zambia,894,2000,20--24,Male,494.93
Zambia,894,2005,20--24,Male,543.6
Zambia,894,2010,20--24,Male,605.47
Zambia,894,2015,20--24,Male,676.16
World,900,1970,20--24,Male,151019.36
World,900,1975,20--24,Male,185827.8
World,900,1980,20--24,Male,201503.4
World,900,1985,20--24,Male,222641.58
World,900,1990,20--24,Male,248582.96
World,900,1995,20--24,Male,259289.24
World,900,2000,20--24,Male,261928.05
World,900,2005,20--24,Male,286202.51
World,900,2010,20--24,Male,310169.74
World,900,2015,20--24,Male,309372.25
Afghanistan,4,1970,25--29,Male,474.12
Afghanistan,4,1975,25--29,Male,541.17
Afghanistan,4,1980,25--29,Male,541.07
Afghanistan,4,1985,25--29,Male,477.02
Afghanistan,4,1990,25--29,Male,488.18
Afghanistan,4,1995,25--29,Male,736.96
Afghanistan,4,2000,25--29,Male,842.12
Afghanistan,4,2005,25--29,Male,1021.55
Afghanistan,4,2010,25--29,Male,1197.07
Afghanistan,4,2015,25--29,Male,1395.92
Albania,8,1970,25--29,Male,76.8
Albania,8,1975,25--29,Male,82.7
Albania,8,1980,25--29,Male,108.7
Albania,8,1985,25--29,Male,137.5
Albania,8,1990,25--29,Male,160.1
Albania,8,1995,25--29,Male,124.9
Albania,8,2000,25--29,Male,103.53
Albania,8,2005,25--29,Male,94.69
Albania,8,2010,25--29,Male,135.16
Albania,8,2015,25--29,Male,158.32
Algeria,12,1970,25--29,Male,348.1
Algeria,12,1975,25--29,Male,478
Algeria,12,1980,25--29,Male,685.6
Algeria,12,1985,25--29,Male,805.3
Algeria,12,1990,25--29,Male,1022.8
Algeria,12,1995,25--29,Male,1198.3
Algeria,12,2000,25--29,Male,1366.99
Algeria,12,2005,25--29,Male,1594.28
Algeria,12,2010,25--29,Male,1848.54
Algeria,12,2015,25--29,Male,1876.94
Angola,24,1970,25--29,Male,201.44
Angola,24,1975,25--29,Male,217.19
Angola,24,1980,25--29,Male,265.25
Angola,24,1985,25--29,Male,319.49
Angola,24,1990,25--29,Male,367.99
Angola,24,1995,25--29,Male,425.11
Angola,24,2000,25--29,Male,483.03
Angola,24,2005,25--29,Male,585.66
Angola,24,2010,25--29,Male,697.12
Angola,24,2015,25--29,Male,831.09
Azerbaijan,31,1970,25--29,Male,111.7
Azerbaijan,31,1975,25--29,Male,144.5
Azerbaijan,31,1980,25--29,Male,218.3
Azerbaijan,31,1985,25--29,Male,309.2
Azerbaijan,31,1990,25--29,Male,329.8
Azerbaijan,31,1995,25--29,Male,311.9
Azerbaijan,31,2000,25--29,Male,298.4
Azerbaijan,31,2005,25--29,Male,315.59
Azerbaijan,31,2010,25--29,Male,416.71
Azerbaijan,31,2015,25--29,Male,529.55
Argentina,32,1970,25--29,Male,888
Argentina,32,1975,25--29,Male,1010
Argentina,32,1980,25--29,Male,1054.6
Argentina,32,1985,25--29,Male,1087.9
Argentina,32,1990,25--29,Male,1167
Argentina,32,1995,25--29,Male,1233.6
Argentina,32,2000,25--29,Male,1390.06
Argentina,32,2005,25--29,Male,1645.04
Argentina,32,2010,25--29,Male,1609.27
Argentina,32,2015,25--29,Male,1656.95
Australia,36,1970,25--29,Male,467.1
Australia,36,1975,25--29,Male,590.1
Australia,36,1980,25--29,Male,611.2
Australia,36,1985,25--29,Male,664.9
Australia,36,1990,25--29,Male,713
Australia,36,1995,25--29,Male,701.9
Australia,36,2000,25--29,Male,723.5
Australia,36,2005,25--29,Male,698.93
Australia,36,2010,25--29,Male,825.96
Australia,36,2015,25--29,Male,946.21
Austria,40,1970,25--29,Male,274.7
Austria,40,1975,25--29,Male,263.6
Austria,40,1980,25--29,Male,255.6
Austria,40,1985,25--29,Male,296.4
Austria,40,1990,25--29,Male,343.4
Austria,40,1995,25--29,Male,344
Austria,40,2000,25--29,Male,277.7
Austria,40,2005,25--29,Male,255.9
Austria,40,2010,25--29,Male,281.23
Austria,40,2015,25--29,Male,281.42
Bahamas,44,1970,25--29,Male,6.2
Bahamas,44,1975,25--29,Male,7.3
Bahamas,44,1980,25--29,Male,8.4
Bahamas,44,1985,25--29,Male,10.6
Bahamas,44,1990,25--29,Male,13.3
Bahamas,44,1995,25--29,Male,12.5
Bahamas,44,2000,25--29,Male,12.59
Bahamas,44,2005,25--29,Male,12.02
Bahamas,44,2010,25--29,Male,14.59
Bahamas,44,2015,25--29,Male,15.46
Bahrain,48,1970,25--29,Male,9.1
Bahrain,48,1975,25--29,Male,13.2
Bahrain,48,1980,25--29,Male,30.6
Bahrain,48,1985,25--29,Male,29.9
Bahrain,48,1990,25--29,Male,35.2
Bahrain,48,1995,25--29,Male,39.1
Bahrain,48,2000,25--29,Male,41.29
Bahrain,48,2005,25--29,Male,46.19
Bahrain,48,2010,25--29,Male,130
Bahrain,48,2015,25--29,Male,97.92
Bangladesh,50,1970,25--29,Male,2333.02
Bangladesh,50,1975,25--29,Male,2062.46
Bangladesh,50,1980,25--29,Male,2299.72
Bangladesh,50,1985,25--29,Male,3439.03
Bangladesh,50,1990,25--29,Male,4582.54
Bangladesh,50,1995,25--29,Male,5213.87
Bangladesh,50,2000,25--29,Male,5405.53
Bangladesh,50,2005,25--29,Male,6233.99
Bangladesh,50,2010,25--29,Male,6963.45
Bangladesh,50,2015,25--29,Male,6989.84
Armenia,51,1970,25--29,Male,60.1
Armenia,51,1975,25--29,Male,87
Armenia,51,1980,25--29,Male,126.9
Armenia,51,1985,25--29,Male,164.5
Armenia,51,1990,25--29,Male,161.8
Armenia,51,1995,25--29,Male,102.7
Armenia,51,2000,25--29,Male,90.9
Armenia,51,2005,25--29,Male,99.89
Armenia,51,2010,25--29,Male,126.65
Armenia,51,2015,25--29,Male,141.88
Barbados,52,1970,25--29,Male,5.81
Barbados,52,1975,25--29,Male,8.28
Barbados,52,1980,25--29,Male,10.31
Barbados,52,1985,25--29,Male,12.32
Barbados,52,1990,25--29,Male,13.17
Barbados,52,1995,25--29,Male,12.02
Barbados,52,2000,25--29,Male,10.86
Barbados,52,2005,25--29,Male,9.88
Barbados,52,2010,25--29,Male,10.41
Barbados,52,2015,25--29,Male,10.43
Belgium,56,1970,25--29,Male,289.4
Belgium,56,1975,25--29,Male,369.2
