Area,ISOCode,Year,Age,Sex,Population
Georgia,268,1975,40--44,Male,161.3
Georgia,268,1980,40--44,Male,187.1
Georgia,268,1985,40--44,Male,116.8
Georgia,268,1990,40--44,Male,145.7
Georgia,268,1995,40--44,Male,158.6
Georgia,268,2000,40--44,Male,167.22
Georgia,268,2005,40--44,Male,161.29
Georgia,268,2010,40--44,Male,129.22
Georgia,268,2015,40--44,Male,130.25
State of Palestine,275,1970,40--44,Male,19.3
State of Palestine,275,1975,40--44,Male,24.8
State of Palestine,275,1980,40--44,Male,29.6
State of Palestine,275,1985,40--44,Male,33.5
State of Palestine,275,1990,40--44,Male,42.8
State of Palestine,275,1995,40--44,Male,44.3
State of Palestine,275,2000,40--44,Male,56.9
State of Palestine,275,2005,40--44,Male,74.51
State of Palestine,275,2010,40--44,Male,90.29
State of Palestine,275,2015,40--44,Male,105.36
Hong Kong SAR,344,1970,40--44,Male,125.5
Hong Kong SAR,344,1975,40--44,Male,138.5
Hong Kong SAR,344,1980,40--44,Male,139.3
Hong Kong SAR,344,1985,40--44,Male,132.2
Hong Kong SAR,344,1990,40--44,Male,207
Hong Kong SAR,344,1995,40--44,Male,258.3
Hong Kong SAR,344,2000,40--44,Male,320.4
Hong Kong SAR,344,2005,40--44,Male,318.4
Hong Kong SAR,344,2010,40--44,Male,253.63
Hong Kong SAR,344,2015,40--44,Male,242.96
India,356,1970,40--44,Male,14696.6
India,356,1975,40--44,Male,16047.5
India,356,1980,40--44,Male,17584.6
India,356,1985,40--44,Male,18890.4
India,356,1990,40--44,Male,21622.9
India,356,1995,40--44,Male,28248
India,356,2000,40--44,Male,31318.55
India,356,2005,40--44,Male,34376.36
India,356,2010,40--44,Male,38169.39
India,356,2015,40--44,Male,41959.69
Indonesia,360,1970,40--44,Male,2876.2
Indonesia,360,1975,40--44,Male,3239
Indonesia,360,1980,40--44,Male,3605.2
Indonesia,360,1985,40--44,Male,3742.4
Indonesia,360,1990,40--44,Male,3916.1
Indonesia,360,1995,40--44,Male,5055.1
Indonesia,360,2000,40--44,Male,6409.1
Indonesia,360,2005,40--44,Male,7458.6
Indonesia,360,2010,40--44,Male,8387.23
Indonesia,360,2015,40--44,Male,9081.51
Iran (Islamic Republic of),364,1970,40--44,Male,825.4
Iran (Islamic Republic of),364,1975,40--44,Male,885.4
Iran (Islamic Republic of),364,1980,40--44,Male,818.1
Iran (Islamic Republic of),364,1985,40--44,Male,795.6
Iran (Islamic Republic of),364,1990,40--44,Male,1016.2
Iran (Islamic Republic of),364,1995,40--44,Male,1313.7
Iran (Islamic Republic of),364,2000,40--44,Male,1547.9
Iran (Islamic Republic of),364,2005,40--44,Male,2047.02
Iran (Islamic Republic of),364,2010,40--44,Male,2347.63
Iran (Islamic Republic of),364,2015,40--44,Male,2632.48
Iraq,368,1970,40--44,Male,196.7
Iraq,368,1975,40--44,Male,223.5
Iraq,368,1980,40--44,Male,254.4
Iraq,368,1985,40--44,Male,284.3
Iraq,368,1990,40--44,Male,267.6
Iraq,368,1995,40--44,Male,393.59
Iraq,368,2000,40--44,Male,361.86
Iraq,368,2005,40--44,Male,445.03
Iraq,368,2010,40--44,Male,692
Iraq,368,2015,40--44,Male,900.22
Israel,376,1970,40--44,Male,70.6
Israel,376,1975,40--44,Male,79.7
Israel,376,1980,40--44,Male,84.4
Israel,376,1985,40--44,Male,92.5
Israel,376,1990,40--44,Male,135.3
Israel,376,1995,40--44,Male,174.5
Israel,376,2000,40--44,Male,172.2
Israel,376,2005,40--44,Male,181.19
Israel,376,2010,40--44,Male,209.84
Israel,376,2015,40--44,Male,254.3
Japan,392,1970,40--44,Male,3635.2
Japan,392,1975,40--44,Male,4082.8
Japan,392,1980,40--44,Male,4125.9
Japan,392,1985,40--44,Male,4513.8
Japan,392,1990,40--44,Male,5293.5
Japan,392,1995,40--44,Male,4532.9
Japan,392,2000,40--44,Male,3894.3
Japan,392,2005,40--44,Male,4036.2
Japan,392,2010,40--44,Male,4353.5
Japan,392,2015,40--44,Male,4920.7
Kazakhstan,398,1970,40--44,Male,401.9
Kazakhstan,398,1975,40--44,Male,348.7
Kazakhstan,398,1980,40--44,Male,515.1
Kazakhstan,398,1985,40--44,Male,295.2
Kazakhstan,398,1990,40--44,Male,427
Kazakhstan,398,1995,40--44,Male,510
Kazakhstan,398,2000,40--44,Male,507.9
Kazakhstan,398,2005,40--44,Male,519.2
Kazakhstan,398,2010,40--44,Male,489.88
Kazakhstan,398,2015,40--44,Male,531.6
Jordan,400,1970,40--44,Male,34.3
Jordan,400,1975,40--44,Male,43.5
Jordan,400,1980,40--44,Male,45.1
Jordan,400,1985,40--44,Male,51.1
Jordan,400,1990,40--44,Male,54.8
Jordan,400,1995,40--44,Male,79
Jordan,400,2000,40--44,Male,96.3
Jordan,400,2005,40--44,Male,133.44
Jordan,400,2010,40--44,Male,145.04
Jordan,400,2015,40--44,Male,208.47
Dem. People's Republic of Korea,408,1970,40--44,Male,319.41
Dem. People's Republic of Korea,408,1975,40--44,Male,442.7
Dem. People's Republic of Korea,408,1980,40--44,Male,619.63
Dem. People's Republic of Korea,408,1985,40--44,Male,671.77
Dem. People's Republic of Korea,408,1990,40--44,Male,645.88
Dem. People's Republic of Korea,408,1995,40--44,Male,462.06
Dem. People's Republic of Korea,408,2000,40--44,Male,793.03
Dem. People's Republic of Korea,408,2005,40--44,Male,833.49
Dem. People's Republic of Korea,408,2010,40--44,Male,1091.2
Dem. People's Republic of Korea,408,2015,40--44,Male,1039.08
Republic of Korea,410,1970,40--44,Male,691
Republic of Korea,410,1975,40--44,Male,885.2
Republic of Korea,410,1980,40--44,Male,1080.6
Republic of Korea,410,1985,40--44,Male,1108.7
Republic of Korea,410,1990,40--44,Male,1304
Republic of Korea,410,1995,40--44,Male,1536.5
Republic of Korea,410,2000,40--44,Male,2029.5
Republic of Korea,410,2005,40--44,Male,2082.5
Republic of Korea,410,2010,40--44,Male,2046.51
Republic of Korea,410,2015,40--44,Male,2033.6
Kuwait,414,1970,40--44,Male,21.5
Kuwait,414,1975,40--44,Male,32.2
Kuwait,414,1980,40--44,Male,53.3
Kuwait,414,1985,40--44,Male,67.2
Kuwait,414,1990,40--44,Male,79.6
Kuwait,414,1995,40--44,Male,83.5
Kuwait,414,2000,40--44,Male,107.9
Kuwait,414,2005,40--44,Male,123.16
Kuwait,414,2010,40--44,Male,152.84
Kuwait,414,2015,40--44,Male,191.37
Kyrgyzstan,417,1970,40--44,Male,87.5
Kyrgyzstan,417,1975,40--44,Male,83.4
Kyrgyzstan,417,1980,40--44,Male,98.2
Kyrgyzstan,417,1985,40--44,Male,61.3
Kyrgyzstan,417,1990,40--44,Male,86.6
Kyrgyzstan,417,1995,40--44,Male,115.4
Kyrgyzstan,417,2000,40--44,Male,146.48
Kyrgyzstan,417,2005,40--44,Male,162.01
Kyrgyzstan,417,2010,40--44,Male,151.62
Kyrgyzstan,417,2015,40--44,Male,159.67
Lao People's Democratic Republic,418,1970,40--44,Male,62.1
Lao People's Democratic Republic,418,1975,40--44,Male,67
Lao People's Democratic Republic,418,1980,40--44,Male,67.7
Lao People's Democratic Republic,418,1985,40--44,Male,67.3
Lao People's Democratic Republic,418,1990,40--44,Male,75.3
Lao People's Democratic Republic,418,1995,40--44,Male,96.7
Lao People's Democratic Republic,418,2000,40--44,Male,113.1
Lao People's Democratic Republic,418,2005,40--44,Male,130.96
Lao People's Democratic Republic,418,2010,40--44,Male,149.03
Lao People's Democratic Republic,418,2015,40--44,Male,174.3
Lebanon,422,1970,40--44,Male,62.9
Lebanon,422,1975,40--44,Male,68.6
Lebanon,422,1980,40--44,Male,60.3
Lebanon,422,1985,40--44,Male,48.5
Lebanon,422,1990,40--44,Male,51.7
Lebanon,422,1995,40--44,Male,85.7
Lebanon,422,2000,40--44,Male,102.4
Lebanon,422,2005,40--44,Male,118.55
Lebanon,422,2010,40--44,Male,133.18
Lebanon,422,2015,40--44,Male,151.71
Macao SAR,446,1970,40--44,Male,6.8
Macao SAR,446,1975,40--44,Male,5.7
Macao SAR,446,1980,40--44,Male,5
Macao SAR,446,1985,40--44,Male,7.2
Macao SAR,446,1990,40--44,Male,14.2
Macao SAR,446,1995,40--44,Male,17.2
Macao SAR,446,2000,40--44,Male,23.1
Macao SAR,446,2005,40--44,Male,21.21
Macao SAR,446,2010,40--44,Male,22.1
Macao SAR,446,2015,40--44,Male,24.53
Malaysia,458,1970,40--44,Male,231.1
Malaysia,458,1975,40--44,Male,254.9
Malaysia,458,1980,40--44,Male,336.6
Malaysia,458,1985,40--44,Male,344.2
Malaysia,458,1990,40--44,Male,469
Malaysia,458,1995,40--44,Male,615.7
Malaysia,458,2000,40--44,Male,756.41
Malaysia,458,2005,40--44,Male,883.07
Malaysia,458,2010,40--44,Male,895.52
Malaysia,458,2015,40--44,Male,970.13
Maldives,462,1970,40--44,Male,3.2
Maldives,462,1975,40--44,Male,4.6
Maldives,462,1980,40--44,Male,4.6
Maldives,462,1985,40--44,Male,3.8
Maldives,462,1990,40--44,Male,3.2
Maldives,462,1995,40--44,Male,4
Maldives,462,2000,40--44,Male,6.4
Maldives,462,2005,40--44,Male,7.82
Maldives,462,2010,40--44,Male,8.91
Maldives,462,2015,40--44,Male,10.03
Mongolia,496,1970,40--44,Male,29.8
Mongolia,496,1975,40--44,Male,32.5
Mongolia,496,1980,40--44,Male,34.9
Mongolia,496,1985,40--44,Male,36.3
Mongolia,496,1990,40--44,Male,38.7
Mongolia,496,1995,40--44,Male,48.5
Mongolia,496,2000,40--44,Male,61.33
Mongolia,496,2005,40--44,Male,83.31
Mongolia,496,2010,40--44,Male,88.59
Mongolia,496,2015,40--44,Male,99.9
Oman,512,1970,40--44,Male,10.71
Oman,512,1975,40--44,Male,14.7
Oman,512,1980,40--44,Male,25.37
Oman,512,1985,40--44,Male,44.87
Oman,512,1990,40--44,Male,65.41
Oman,512,1995,40--44,Male,93.7
Oman,512,2000,40--44,Male,73.83
Oman,512,2005,40--44,Male,89.66
Oman,512,2010,40--44,Male,108.31
Oman,512,2015,40--44,Male,141.63
Nepal,524,1970,40--44,Male,290.8
Nepal,524,1975,40--44,Male,326.5
Nepal,524,1980,40--44,Male,366.7
Nepal,524,1985,40--44,Male,404.3
Nepal,524,1990,40--44,Male,402.3
Nepal,524,1995,40--44,Male,455.5
Nepal,524,2000,40--44,Male,516.65
Nepal,524,2005,40--44,Male,592.51
Nepal,524,2010,40--44,Male,694.69
Nepal,524,2015,40--44,Male,838.59
Pakistan,586,1970,40--44,Male,1538.2
Pakistan,586,1975,40--44,Male,1716.3
Pakistan,586,1980,40--44,Male,1953.7
Pakistan,586,1985,40--44,Male,2243.5
Pakistan,586,1990,40--44,Male,2388.2
Pakistan,586,1995,40--44,Male,2748.2
Pakistan,586,2000,40--44,Male,3348.03
Pakistan,586,2005,40--44,Male,3872.38
Pakistan,586,2010,40--44,Male,4330.03
Pakistan,586,2015,40--44,Male,4946.04
Philippines,608,1970,40--44,Male,627.97
Philippines,608,1975,40--44,Male,821
Philippines,608,1980,40--44,Male,926.59
Philippines,608,1985,40--44,Male,1104.56
Philippines,608,1990,40--44,Male,1326.31
Philippines,608,1995,40--44,Male,1797.9
Philippines,608,2000,40--44,Male,2040.07
Philippines,608,2005,40--44,Male,2276.35
Philippines,608,2010,40--44,Male,2488.53
Philippines,608,2015,40--44,Male,2761.33
Timor-Leste,626,1970,40--44,Male,15.2
Timor-Leste,626,1975,40--44,Male,15.9
Timor-Leste,626,1980,40--44,Male,14.2
Timor-Leste,626,1985,40--44,Male,14.9
Timor-Leste,626,1990,40--44,Male,18
Timor-Leste,626,1995,40--44,Male,21.6
Timor-Leste,626,2000,40--44,Male,18
Timor-Leste,626,2005,40--44,Male,18.8
Timor-Leste,626,2010,40--44,Male,20.79
Timor-Leste,626,2015,40--44,Male,26.41
Qatar,634,1970,40--44,Male,4
Qatar,634,1975,40--44,Male,6.9
Qatar,634,1980,40--44,Male,8.7
Qatar,634,1985,40--44,Male,17.8
Qatar,634,1990,40--44,Male,31.6
Qatar,634,1995,40--44,Male,35.2
Qatar,634,2000,40--44,Male,47.6
Qatar,634,2005,40--44,Male,60.6
Qatar,634,2010,40--44,Male,148.18
Qatar,634,2015,40--44,Male,224.88
Saudi Arabia,682,1970,40--44,Male,129.6
Saudi Arabia,682,1975,40--44,Male,171.5
Saudi Arabia,682,1980,40--44,Male,235.2
Saudi Arabia,682,1985,40--44,Male,367.4
Saudi Arabia,682,1990,40--44,Male,412.2
Saudi Arabia,682,1995,40--44,Male,640.4
Saudi Arabia,682,2000,40--44,Male,685.3
Saudi Arabia,682,2005,40--44,Male,1087.42
Saudi Arabia,682,2010,40--44,Male,1179.23
Saudi Arabia,682,2015,40--44,Male,1606.28
Singapore,702,1970,40--44,Male,54
Singapore,702,1975,40--44,Male,56.6
Singapore,702,1980,40--44,Male,66.52
Singapore,702,1985,40--44,Male,72.7
Singapore,702,1990,40--44,Male,113.27
Singapore,702,1995,40--44,Male,152.95
Singapore,702,2000,40--44,Male,189.59
Singapore,702,2005,40--44,Male,208.24
Singapore,702,2010,40--44,Male,229.32
Singapore,702,2015,40--44,Male,208.78
Viet Nam,704,1970,40--44,Male,998.4
Viet Nam,704,1975,40--44,Male,1119.1
Viet Nam,704,1980,40--44,Male,973.3
Viet Nam,704,1985,40--44,Male,969.2
Viet Nam,704,1990,40--44,Male,1101.6
Viet Nam,704,1995,40--44,Male,1874.8
Viet Nam,704,2000,40--44,Male,2275
Viet Nam,704,2005,40--44,Male,2728.5
Viet Nam,704,2010,40--44,Male,2980.79
Viet Nam,704,2015,40--44,Male,3261.57
Syrian Arab Republic,760,1970,40--44,Male,135.9
Syrian Arab Republic,760,1975,40--44,Male,144.4
Syrian Arab Republic,760,1980,40--44,Male,141.5
Syrian Arab Republic,760,1985,40--44,Male,158.8
Syrian Arab Republic,760,1990,40--44,Male,193.6
Syrian Arab Republic,760,1995,40--44,Male,264.2
Syrian Arab Republic,760,2000,40--44,Male,334.3
Syrian Arab Republic,760,2005,40--44,Male,444.98
Syrian Arab Republic,760,2010,40--44,Male,535.7
Syrian Arab Republic,760,2015,40--44,Male,578.73
Tajikistan,762,1970,40--44,Male,79
Tajikistan,762,1975,40--44,Male,79.2
Tajikistan,762,1980,40--44,Male,95.7
Tajikistan,762,1985,40--44,Male,70.8
Tajikistan,762,1990,40--44,Male,84.6
Tajikistan,762,1995,40--44,Male,113.7
Tajikistan,762,2000,40--44,Male,148.9
Tajikistan,762,2005,40--44,Male,169.7
Tajikistan,762,2010,40--44,Male,149.65
Tajikistan,762,2015,40--44,Male,157.23
Thailand,764,1970,40--44,Male,859.7
Thailand,764,1975,40--44,Male,984.3
Thailand,764,1980,40--44,Male,1137.6
Thailand,764,1985,40--44,Male,1232.6
Thailand,764,1990,40--44,Male,1518.7
Thailand,764,1995,40--44,Male,1883.6
Thailand,764,2000,40--44,Male,2403.4
Thailand,764,2005,40--44,Male,2508.99
Thailand,764,2010,40--44,Male,2644.64
Thailand,764,2015,40--44,Male,2658.32
United Arab Emirates,784,1970,40--44,Male,8.7
United Arab Emirates,784,1975,40--44,Male,25.9
United Arab Emirates,784,1980,40--44,Male,49.3
United Arab Emirates,784,1985,40--44,Male,67.8
United Arab Emirates,784,1990,40--44,Male,109.3
United Arab Emirates,784,1995,40--44,Male,160.9
United Arab Emirates,784,2000,40--44,Male,215.6
United Arab Emirates,784,2005,40--44,Male,263.68
United Arab Emirates,784,2010,40--44,Male,519.65
United Arab Emirates,784,2015,40--44,Male,811.31
Turkey,792,1970,40--44,Male,932
Turkey,792,1975,40--44,Male,1062.4
Turkey,792,1980,40--44,Male,983.9
Turkey,792,1985,40--44,Male,1023.3
Turkey,792,1990,40--44,Male,1291.8
Turkey,792,1995,40--44,Male,1680
Turkey,792,2000,40--44,Male,1849.38
Turkey,792,2005,40--44,Male,2247.05
Turkey,792,2010,40--44,Male,2394.22
Turkey,792,2015,40--44,Male,2677.92
Turkmenistan,795,1970,40--44,Male,57.6
Turkmenistan,795,1975,40--44,Male,58.4
Turkmenistan,795,1980,40--44,Male,69
Turkmenistan,795,1985,40--44,Male,47.8
Turkmenistan,795,1990,40--44,Male,65.8
Turkmenistan,795,1995,40--44,Male,95.81
Turkmenistan,795,2000,40--44,Male,128.06
Turkmenistan,795,2005,40--44,Male,142.63
Turkmenistan,795,2010,40--44,Male,150.38
Turkmenistan,795,2015,40--44,Male,161.24
Uzbekistan,860,1970,40--44,Male,315.52
Uzbekistan,860,1975,40--44,Male,317.91
Uzbekistan,860,1980,40--44,Male,394.22
Uzbekistan,860,1985,40--44,Male,274.76
Uzbekistan,860,1990,40--44,Male,351
Uzbekistan,860,1995,40--44,Male,517.06
Uzbekistan,860,2000,40--44,Male,696.02
Uzbekistan,860,2005,40--44,Male,781.99
Uzbekistan,860,2010,40--44,Male,761.68
Uzbekistan,860,2015,40--44,Male,867.11
Yemen,887,1970,40--44,Male,115.69
Yemen,887,1975,40--44,Male,110.79
Yemen,887,1980,40--44,Male,120.92
Yemen,887,1985,40--44,Male,143.29
Yemen,887,1990,40--44,Male,191.82
Yemen,887,1995,40--44,Male,265.01
Yemen,887,2000,40--44,Male,313.37
Yemen,887,2005,40--44,Male,353.85
Yemen,887,2010,40--44,Male,402.62
Yemen,887,2015,40--44,Male,493.81
Afghanistan,4,1970,45--49,Male,222.82
Afghanistan,4,1975,45--49,Male,249.38
Afghanistan,4,1980,45--49,Male,259.53
Afghanistan,4,1985,45--49,Male,227.03
Afghanistan,4,1990,45--49,Male,229.25
Afghanistan,4,1995,45--49,Male,347.78
Afghanistan,4,2000,45--49,Male,374.06
Afghanistan,4,2005,45--49,Male,449.21
Afghanistan,4,2010,45--49,Male,516.13
Afghanistan,4,2015,45--49,Male,600.97
Azerbaijan,31,1970,45--49,Male,71.1
Azerbaijan,31,1975,45--49,Male,140
Azerbaijan,31,1980,45--49,Male,158.9
Azerbaijan,31,1985,45--49,Male,178.9
Azerbaijan,31,1990,45--49,Male,128.9
Azerbaijan,31,1995,45--49,Male,117.1
Azerbaijan,31,2000,45--49,Male,197.9
Azerbaijan,31,2005,45--49,Male,302.9
Azerbaijan,31,2010,45--49,Male,365.29
Azerbaijan,31,2015,45--49,Male,292.56
Bahrain,48,1970,45--49,Male,4.7
Bahrain,48,1975,45--49,Male,5.9
Bahrain,48,1980,45--49,Male,7.4
Bahrain,48,1985,45--49,Male,7.6
Bahrain,48,1990,45--49,Male,10.4
Bahrain,48,1995,45--49,Male,16.2
Bahrain,48,2000,45--49,Male,24.55
Bahrain,48,2005,45--49,Male,28.82
Bahrain,48,2010,45--49,Male,50.6
Bahrain,48,2015,45--49,Male,81.56
Bangladesh,50,1970,45--49,Male,1316.21
Bangladesh,50,1975,45--49,Male,1467.94
Bangladesh,50,1980,45--49,Male,1651.29
Bangladesh,50,1985,45--49,Male,1748.26
Bangladesh,50,1990,45--49,Male,1755.43
Bangladesh,50,1995,45--49,Male,1807.35
Bangladesh,50,2000,45--49,Male,2217.99
Bangladesh,50,2005,45--49,Male,3070.27
Bangladesh,50,2010,45--49,Male,3819.67
Bangladesh,50,2015,45--49,Male,4515.7
Armenia,51,1970,45--49,Male,39.1
Armenia,51,1975,45--49,Male,84.2
Armenia,51,1980,45--49,Male,82.2
Armenia,51,1985,45--49,Male,97.5
Armenia,51,1990,45--49,Male,53.6
Armenia,51,1995,45--49,Male,64.9
Armenia,51,2000,45--49,Male,86.69
Armenia,51,2005,45--49,Male,107.96
Armenia,51,2010,45--49,Male,99.51
Armenia,51,2015,45--49,Male,69.9
Bhutan,64,1970,45--49,Male,6.2
Bhutan,64,1975,45--49,Male,8
Bhutan,64,1980,45--49,Male,9.5
Bhutan,64,1985,45--49,Male,11
Bhutan,64,1990,45--49,Male,12.7
Bhutan,64,1995,45--49,Male,9.6
Bhutan,64,2000,45--49,Male,11.4
Bhutan,64,2005,45--49,Male,15.78
Bhutan,64,2010,45--49,Male,16.59
Bhutan,64,2015,45--49,Male,22.77
Brunei Darussalam,96,1970,45--49,Male,3.1
Brunei Darussalam,96,1975,45--49,Male,3.98
Brunei Darussalam,96,1980,45--49,Male,3.73
Brunei Darussalam,96,1985,45--49,Male,4.8
Brunei Darussalam,96,1990,45--49,Male,6.23
Brunei Darussalam,96,1995,45--49,Male,7.83
Brunei Darussalam,96,2000,45--49,Male,10.05
Brunei Darussalam,96,2005,45--49,Male,11.32
Brunei Darussalam,96,2010,45--49,Male,13.08
Brunei Darussalam,96,2015,45--49,Male,14.39
Myanmar,104,1970,45--49,Male,575.8
Myanmar,104,1975,45--49,Male,637
Myanmar,104,1980,45--49,Male,655.5
Myanmar,104,1985,45--49,Male,626.9
Myanmar,104,1990,45--49,Male,677.4
Myanmar,104,1995,45--49,Male,831.6
Myanmar,104,2000,45--49,Male,1154.8
Myanmar,104,2005,45--49,Male,1276.21
Myanmar,104,2010,45--49,Male,1398.93
Myanmar,104,2015,45--49,Male,1577.63
Cambodia,116,1970,45--49,Male,130.5
Cambodia,116,1975,45--49,Male,134.8
Cambodia,116,1980,45--49,Male,88.4
Cambodia,116,1985,45--49,Male,99.7
Cambodia,116,1990,45--49,Male,145.4
Cambodia,116,1995,45--49,Male,183
Cambodia,116,2000,45--49,Male,224
Cambodia,116,2005,45--49,Male,267.8
Cambodia,116,2010,45--49,Male,322.73
Cambodia,116,2015,45--49,Male,369.58
Sri Lanka,144,1970,45--49,Male,287.52
Sri Lanka,144,1975,45--49,Male,313.77
Sri Lanka,144,1980,45--49,Male,327.81
Sri Lanka,144,1985,45--49,Male,352.69
Sri Lanka,144,1990,45--49,Male,394.76
Sri Lanka,144,1995,45--49,Male,473.81
Sri Lanka,144,2000,45--49,Male,520.77
Sri Lanka,144,2005,45--49,Male,616.91
Sri Lanka,144,2010,45--49,Male,653.21
Sri Lanka,144,2015,45--49,Male,679.95
China,156,1970,45--49,Male,17840.3
China,156,1975,45--49,Male,20810.8
China,156,1980,45--49,Male,23802.4
China,156,1985,45--49,Male,24920.7
China,156,1990,45--49,Male,25854.8
China,156,1995,45--49,Male,32397
China,156,2000,45--49,Male,44679
China,156,2005,45--49,Male,42964.15
China,156,2010,45--49,Male,48337.78
China,156,2015,45--49,Male,61715.93
Cyprus,196,1970,45--49,Male,14.3
Cyprus,196,1975,45--49,Male,15.5
Cyprus,196,1980,45--49,Male,16.8
Cyprus,196,1985,45--49,Male,18.4
Cyprus,196,1990,45--49,Male,21.8
Cyprus,196,1995,45--49,Male,25.9
Cyprus,196,2000,45--49,Male,29.43
Cyprus,196,2005,45--49,Male,34.37
Cyprus,196,2010,45--49,Male,37.19
Cyprus,196,2015,45--49,Male,38.4
Georgia,268,1970,45--49,Male,96.2
Georgia,268,1975,45--49,Male,169.3
Georgia,268,1980,45--49,Male,155
Georgia,268,1985,45--49,Male,181
Georgia,268,1990,45--49,Male,114.5
Georgia,268,1995,45--49,Male,127
Georgia,268,2000,45--49,Male,142.81
Georgia,268,2005,45--49,Male,153.86
Georgia,268,2010,45--49,Male,153.04
Georgia,268,2015,45--49,Male,124.83
State of Palestine,275,1970,45--49,Male,14.5
State of Palestine,275,1975,45--49,Male,17.8
State of Palestine,275,1980,45--49,Male,22.6
State of Palestine,275,1985,45--49,Male,27.8
State of Palestine,275,1990,45--49,Male,32.2
State of Palestine,275,1995,45--49,Male,42.5
State of Palestine,275,2000,45--49,Male,44.6
State of Palestine,275,2005,45--49,Male,52.71
State of Palestine,275,2010,45--49,Male,71.58
State of Palestine,275,2015,45--49,Male,87.65
Hong Kong SAR,344,1970,45--49,Male,112.3
Hong Kong SAR,344,1975,45--49,Male,132.2
Hong Kong SAR,344,1980,45--49,Male,138.6
Hong Kong SAR,344,1985,45--49,Male,145.9
Hong Kong SAR,344,1990,45--49,Male,128.8
Hong Kong SAR,344,1995,45--49,Male,212.4
Hong Kong SAR,344,2000,45--49,Male,267.3
Hong Kong SAR,344,2005,45--49,Male,319.51
Hong Kong SAR,344,2010,45--49,Male,315.08
Hong Kong SAR,344,2015,45--49,Male,254.42
India,356,1970,45--49,Male,12539.5
India,356,1975,45--49,Male,13999.3
India,356,1980,45--49,Male,15364.3
India,356,1985,45--49,Male,16877
India,356,1990,45--49,Male,18155.4
India,356,1995,45--49,Male,20780.1
India,356,2000,45--49,Male,27187.18
India,356,2005,45--49,Male,30160.7
India,356,2010,45--49,Male,33144.51
India,356,2015,45--49,Male,37006.53
Indonesia,360,1970,45--49,Male,2282.3
Indonesia,360,1975,45--49,Male,2719.9
Indonesia,360,1980,45--49,Male,3077.1
Indonesia,360,1985,45--49,Male,3440.8
Indonesia,360,1990,45--49,Male,3581.1
Indonesia,360,1995,45--49,Male,3754.7
Indonesia,360,2000,45--49,Male,4870.3
Indonesia,360,2005,45--49,Male,6191.2
Indonesia,360,2010,45--49,Male,7225.59
Indonesia,360,2015,45--49,Male,8158.51
Iran (Islamic Republic of),364,1970,45--49,Male,737.2
Iran (Islamic Republic of),364,1975,45--49,Male,789.7
Iran (Islamic Republic of),364,1980,45--49,Male,854.5
Iran (Islamic Republic of),364,1985,45--49,Male,782.6
Iran (Islamic Republic of),364,1990,45--49,Male,797.2
Iran (Islamic Republic of),364,1995,45--49,Male,946.3
Iran (Islamic Republic of),364,2000,45--49,Male,1297
Iran (Islamic Republic of),364,2005,45--49,Male,1709.31
Iran (Islamic Republic of),364,2010,45--49,Male,2002.59
Iran (Islamic Republic of),364,2015,45--49,Male,2309.2
Iraq,368,1970,45--49,Male,179.6
Iraq,368,1975,45--49,Male,189.6
Iraq,368,1980,45--49,Male,214.5
Iraq,368,1985,45--49,Male,235.5
Iraq,368,1990,45--49,Male,260.5
Iraq,368,1995,45--49,Male,258.14
Iraq,368,2000,45--49,Male,385.54
Iraq,368,2005,45--49,Male,339.14
